CENTROID_ID,NEAREST_CENTROIDS_DISTANCE,BALANCE,PURCHASES,CASH_ADVANCE
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.43495414781375724""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0790895078461356""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8232750835577445""
  }]
}",58.811557,370.0,19.719684
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.3326027197818871""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4592875535798711""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6859144716224295""
  }]
}",966.251742,311.45,955.959749
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.3455669957914371""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0418435915571393""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9067276916991025""
  }]
}",760.925748,360.0,3180.893742
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.5581615729817464""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1227020935818324""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.3895589453961623""
  }]
}",12.886661,1437.15,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.115564834274458""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.2635430053682231""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""2.9775610489355895""
  }]
}",3006.295536,1430.24,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.65005981139220759""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1569281610170852""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.769384458423962""
  }]
}",1496.172117,0.0,1357.679075
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.44883259787606911""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0741194201994522""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.4822345633881873""
  }]
}",111.789941,1157.94,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.28800799392053056""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.8871420210460519""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.76762620949951""
  }]
}",635.358243,250.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.25317109566452856""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.8845816826432253""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7179357220949441""
  }]
}",634.759794,364.19,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.43063240444591616""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.7800880880757903""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.923715010383904""
  }]
}",333.175537,0.0,709.915658
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.75005925451411182""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3315119700181208""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""2.8513668832898049""
  }]
}",1780.299975,1907.96,727.608789
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.47061518912405548""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4368736908689521""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.830421342592373""
  }]
}",951.675294,0.0,1090.520215
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.38877218821851417""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5921759268249041""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.42109741146226""
  }]
}",1548.76729,723.65,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.76948359103117359""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4845597294957629""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""2.950366715924996""
  }]
}",2092.855291,1624.05,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.83229137032568667""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3409661589893904""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6684457452075541""
  }]
}",2406.569238,0.0,94.706407
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.42809073274740972""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0654300654708573""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.823217556934333""
  }]
}",56.116326,368.47,66.320495
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.45732786036382206""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0988156065825239""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8412562786882645""
  }]
}",22.523964,346.3,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.33902841093556124""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6890294261808378""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6766079631788373""
  }]
}",1247.196735,243.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.646132375278944""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.9425145490059483""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.0118503192189694""
  }]
}",666.123984,1999.7,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.85799030566372392""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.917894232980869""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7122891127454873""
  }]
}",2112.383095,0.0,1437.963388
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2486218846164363""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.5572412638989248""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7957072826666209""
  }]
}",2230.477487,0.0,2480.833949
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.5734918095810484""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4077194771102142""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7123230973226806""
  }]
}",1821.024103,0.0,323.218285
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.83390161114803774""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.093006806165699""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6656136283228791""
  }]
}",2398.26262,0.0,722.361498
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.34379859481497349""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.7004060328351556""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7572974357509503""
  }]
}",1135.70375,92.07,81.509491
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.35849132225560476""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0280523707201419""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7391430674269972""
  }]
}",214.610294,496.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.4681409005237146""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1070600948542229""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8501720372715149""
  }]
}",0.223351,336.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.53343669941241356""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1150954110610383""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9785281567524251""
  }]
}",4.256664,31.25,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.35201261699501241""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.7995812555521127""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8112783964371983""
  }]
}",922.615452,45.65,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.53460625340802681""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0903421445410513""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.3579466757415131""
  }]
}",107.600851,1461.15,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.45412076795524114""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0241369450794506""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.387270179812746""
  }]
}",193.050982,1337.1,91.705707
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.40536825740406124""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.948025816443379""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9154658354125105""
  }]
}",342.76107,20.0,148.074839
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.7253780203370962""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5145150296096479""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9558203527865761""
  }]
}",364.391307,0.0,1658.424947
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.44682304683521729""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6156974813169138""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7042877074461718""
  }]
}",376.547421,520.0,1178.402416
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.46900877727179008""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1024409665275408""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8643819476100476""
  }]
}",15.529084,294.98,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.41619486473807982""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6222456846016646""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6578010810272428""
  }]
}",1469.212816,220.69,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.50525417265409922""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1095897739956775""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9330336590458037""
  }]
}",8.415931,136.36,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.47600437009497087""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0996306510165823""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8875523745163751""
  }]
}",27.625906,234.48,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.40146703455565713""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0537054026993746""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7399455445640251""
  }]
}",52.229659,565.5,101.137379
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.0078052024763533""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1581000339282825""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""2.7839510971411672""
  }]
}",2567.090886,1875.54,598.035427
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.48049166891879125""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.085020980233804""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.4447613201194556""
  }]
}",92.887247,1258.5,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.36648011819833221""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.9852589536774237""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.4232807896244704""
  }]
}",365.674097,1169.73,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.45475917285221495""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.092976057861978""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.849266305959866""
  }]
}",40.343354,318.79,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.40450391593691526""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0749742707614898""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7109862561993969""
  }]
}",81.170395,626.5,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.4094586873025015""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.8991593736641403""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.46069081464172""
  }]
}",1106.557102,1342.86,3249.314496
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.56624627488772539""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.2718459594211917""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7928462489335728""
  }]
}",1267.054186,0.0,1253.614385
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.45846435131832547""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.7212499716999106""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.1260150477455375""
  }]
}",1222.083116,1492.21,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.49937332230311288""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1034589482427677""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.93063952569492""
  }]
}",25.706551,133.86,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.2874771849963948""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5137125293818459""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.63579935556156""
  }]
}",817.793943,478.28,945.547556
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.63977267421877149""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1206208558366768""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.3605123192616624""
  }]
}",1388.825312,974.42,1563.646228
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.43397522487443296""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.064299296716896""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.4869052178024882""
  }]
}",136.839366,1133.54,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.2264168607708395""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.7684859247963396""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6295139864388366""
  }]
}",982.165343,435.72,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.43447208379550034""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.01954276652167""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9110945780412121""
  }]
}",268.797746,70.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.48425412338466511""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1092257731056963""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.887652945523794""
  }]
}",0.0,247.44,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.40804128615912466""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0784421218949682""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7031021159643478""
  }]
}",71.558308,650.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.42539786593054985""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0909544826098649""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7383590563267513""
  }]
}",36.85818,583.38,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.77373193004626972""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.382510025411769""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6783723735351241""
  }]
}",2267.664008,0.0,76.590404
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.337620177790368""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.9865594778138949""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7793896551633783""
  }]
}",339.039307,345.66,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.58653978816321661""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1213728016716829""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.364842204001711""
  }]
}",1872.926275,766.61,1017.120578
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.55620581339458142""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4943265605214213""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.518416241559911""
  }]
}",1897.672025,422.18,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.1423908547390014""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.2134436728501949""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.5219418621253649""
  }]
}",3143.23132,255.08,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.74209456142008834""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.81601491730488""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""2.8504932120267279""
  }]
}",862.481024,2267.38,282.991201
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2220146674978505""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.7384392661677719""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8406820169107432""
  }]
}",1621.219401,98.4,2745.571593
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.45877159631762521""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0542104653746383""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.410377591311796""
  }]
}",184.212569,1292.76,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.459537326279074""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0961906365383896""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.85426022383264""
  }]
}",31.876386,311.05,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.414974706048973""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.662119213526764""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7784539156374057""
  }]
}",1286.787274,0.0,68.190923
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.40235284406483623""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0731695496515474""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7100332100310465""
  }]
}",86.206262,626.28,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.44287366691258767""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0941900895727361""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.809060278786935""
  }]
}",31.941802,417.96,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.50461925622966475""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0918145253335636""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9555748469425329""
  }]
}",66.296517,56.44,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.34773016988083855""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0149406636403446""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7455634249373428""
  }]
}",252.717781,463.34,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.39610346145650427""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0686509959572819""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6634648119112443""
  }]
}",99.912238,730.2,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.66466608670078342""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5945719380067866""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""2.9561088886643336""
  }]
}",1712.340703,1711.36,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.50406021950677715""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.080081118949447""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.3882033617157896""
  }]
}",123.456942,1378.92,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.49262140052816633""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1086960678208975""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9079874733719246""
  }]
}",5.465999,196.81,0.0
